avg_monthly_hrs,department,filed_complaint,last_evaluation,n_projects,recently_promoted,salary,satisfaction,status,tenure,employee_id,age,gender,marital_status
271.0,D00-ENG,0,0.946384,5,0,low,0.934184,Left,5,121359,25,Female,Unmarried
266.0,D00-FN,0,0.9045129999999999,5,0,medium,0.7857,Left,5,117699,22,Female,Unmarried
263.0,D00-SS,0,0.989693,5,0,low,0.828111,Left,6,111203,22,Male,Unmarried
242.0,D00-SP,0,0.9005489999999999,5,0,medium,0.820155,Left,5,128209,22,Female,Unmarried
309.0,D00-SP,0,0.875607,6,0,low,0.0870366,Left,4,120671,33,Female,Married
144.0,D00-SS,0,0.710672301578354,2,0,medium,0.4203,Left,3,115479,24,Female,Unmarried
147.0,D00-ENG,0,0.522608,2,0,medium,0.362178,Left,3,118588,24,Female,Unmarried
296.0,D00-AD,0,0.958952,7,0,low,0.166429,Left,4,122459,53,Female,Married
281.0,D00-UN,0,0.573619,4,0,medium,0.53542,Left,6,124552,24,Female,Unmarried
137.0,D00-ENG,0,0.5285449999999999,2,0,low,0.331802,Left,3,118352,22,Female,Unmarried
159.0,D00-ENG,1,0.722725376662377,2,0,low,0.46897700000000003,Left,3,115205,26,Male,Unmarried
249.0,D00-SS,0,0.9649280000000001,6,0,low,0.153867,Left,4,112184,42,Male,Married
154.0,D00-PD,1,0.525127,2,0,medium,0.45113000000000003,Left,3,124453,23,Female,Unmarried
271.0,D00-SS,0,0.945909,5,0,low,0.846959,Left,5,126134,22,Female,Unmarried
253.0,D00-SS,0,1.0,4,0,low,0.7957310000000001,Left,5,128833,24,Female,Unmarried
136.0,D00-SP,0,0.503641,2,0,medium,0.35178400000000004,Left,3,129933,24,Female,Unmarried
269.0,D00-FN,0,0.925694,5,0,low,0.760691,Left,5,127948,24,Female,Unmarried
133.0,D00-SS,0,0.5333399999999999,2,0,medium,0.326139,Left,3,118334,24,Female,Unmarried
252.0,D00-IT,0,0.898176,5,0,low,0.8962760000000001,Left,5,121673,22,Female,Unmarried
143.0,D00-IT,0,0.505161,2,0,low,0.417466,Left,3,114156,23,Female,Unmarried
275.0,D00-SP,0,0.89894,7,0,low,0.0863607,Left,4,125723,40,Female,Married
219.0,D00-ENG,0,0.9763709999999999,5,0,low,0.8653200000000001,Left,5,111904,28,Male,Unmarried
136.0,D00-PD,0,0.48626899999999995,2,0,medium,0.42114700000000005,Left,3,114440,39,Male,Married
263.0,D00-MT,0,0.869344,6,0,low,0.11151300000000001,Left,4,124802,47,Female,Married
156.0,D00-ENG,0,0.722725376662377,2,0,medium,0.424762,Left,3,122198,23,Female,Unmarried
307.0,D00-SP,0,0.9303520000000001,7,0,low,0.117907,Left,4,120828,36,Female,Married
274.0,D00-IT,0,0.950468,4,0,low,0.888559,Left,5,121290,24,Female,Unmarried
151.0,D00-SS,0,0.710672301578354,2,0,medium,0.419416,Left,3,126157,22,Female,Unmarried
244.0,D00-ENG,0,0.919524,5,0,low,0.7016720000000001,Left,5,122835,22,Female,Unmarried
148.0,D00-SP,0,0.529041,2,0,low,0.357894,Left,3,114323,24,Female,Unmarried
155.0,D00-SS,0,0.461114,2,0,low,0.400453,Left,3,123938,22,Female,Unmarried
127.0,D00-SP,0,0.505487,2,0,medium,0.33884899999999996,Left,3,122116,23,Female,Unmarried
226.0,D00-PD,0,0.860763,4,0,medium,0.7681319999999999,Left,5,124242,25,Female,Unmarried
159.0,D00-UN,0,0.47025900000000004,2,0,high,0.455563,Left,3,127260,24,Female,Unmarried
149.0,D00-SP,0,0.525145,2,0,low,0.397215,Left,3,121601,25,Female,Unmarried
140.0,D00-UN,0,0.9468629999999999,5,0,medium,0.13655,Left,5,114532,25,Female,Unmarried
232.0,D00-ENG,0,0.980759,4,0,medium,0.825572,Left,5,129369,23,Female,Unmarried
214.0,D00-ENG,0,0.48717200000000005,4,0,medium,0.306061,Left,4,119071,24,Female,Unmarried
271.0,D00-SS,0,0.9305700000000001,4,0,low,0.775065,Left,5,124735,25,Female,Unmarried
133.0,D00-ENG,0,0.542964,2,0,low,0.375272,Left,3,112477,23,Female,Unmarried
225.0,D00-ENG,0,0.9914950000000001,4,0,low,0.912214,Left,5,110613,25,Male,Unmarried
127.0,D00-IT,0,0.47079799999999994,2,0,medium,0.426591,Left,3,111157,28,Male,Unmarried
142.0,D00-PD,0,0.564768,2,0,medium,0.349758,Left,3,110775,23,Female,Unmarried
282.0,D00-ENG,0,0.9906870000000001,7,0,low,0.12059500000000001,Left,4,117091,40,Female,Married
180.0,D00-ENG,0,0.623574,3,0,medium,0.609113,Left,4,128215,22,Female,Unmarried
136.0,D00-SS,0,0.600009,2,0,low,0.40412,Left,3,124490,25,Female,Unmarried
255.0,D00-SS,0,0.9553290000000001,4,0,low,0.787524,Left,6,118605,23,Female,Unmarried
300.0,D00-MN,0,0.979651,7,0,medium,0.16633599999999998,Left,4,125757,27,Female,Married
252.0,D00-AD,0,0.888437,5,0,low,0.852599,Left,5,112735,25,Female,Unmarried
309.0,D00-SP,0,0.8531920000000001,6,0,low,0.102148,Left,4,118857,43,Female,Married
144.0,D00-MT,0,0.46408299999999997,2,0,medium,0.405598,Left,3,126513,22,Female,Unmarried
240.0,D00-SS,0,0.849425,4,0,medium,0.820867,Left,5,129935,23,Female,Unmarried
225.0,D00-SS,0,0.9775010000000001,4,0,medium,0.734395,Left,5,129829,24,Female,Unmarried
159.0,D00-ENG,1,0.576623,2,0,low,0.466212,Left,3,119252,24,Female,Unmarried
217.0,D00-SP,0,0.963093,5,0,low,0.821675,Left,5,121519,25,Female,Unmarried
245.0,D00-SS,0,1.0,4,0,low,0.752076,Left,5,117273,24,Female,Unmarried
247.0,D00-ENG,0,0.883274,4,0,low,0.881484,Left,6,128675,23,Female,Unmarried
293.0,D00-SS,0,0.808091,6,0,low,0.09425399999999999,Left,5,115302,53,Female,Married
160.0,D00-FN,0,0.591197,2,0,low,0.418741,Left,3,120659,24,Female,Unmarried
275.0,D00-SP,0,1.0,5,0,low,0.783389,Left,5,119147,24,Female,Unmarried
246.0,D00-SS,0,0.996432,5,0,low,0.8756149999999999,Left,5,124420,22,Female,Unmarried
227.0,D00-SS,0,0.8300780000000001,5,0,low,0.7809550000000001,Left,5,111974,25,Female,Unmarried
310.0,D00-SS,0,0.8581790000000001,7,0,medium,0.147125,Left,4,124512,27,Female,Married
282.0,D00-ENG,0,0.830166,7,0,low,0.13786199999999998,Left,5,112664,50,Male,Married
238.0,D00-FN,0,0.595896,4,0,medium,0.269952,Left,2,116840,25,Female,Unmarried
301.0,D00-SP,0,0.556134,3,0,low,0.24033600000000002,Left,3,116177,42,Male,Married
142.0,D00-SS,0,0.710672301578354,2,0,low,0.33687,Left,3,117984,25,Female,Unmarried
261.0,D00-SP,0,0.805149,6,0,low,0.08176610000000001,Left,4,111389,51,Female,Married
264.0,D00-FN,0,0.9642200000000001,7,0,medium,0.117403,Left,4,127340,54,Female,Married
233.0,D00-SS,0,0.9714809999999999,4,0,low,0.8548629999999999,Left,5,117960,24,Female,Unmarried
177.0,D00-UN,0,0.820629,3,0,medium,0.681186,Left,4,118239,33,Male,Married
236.0,D00-SS,0,0.8536090000000001,4,0,medium,0.816641,Left,5,118450,23,Female,Unmarried
144.0,D00-FN,0,0.453524,2,0,low,0.40815,Left,3,128504,25,Female,Unmarried
140.0,D00-ENG,0,0.427874,2,0,low,0.492721,Left,3,129522,24,Female,Unmarried
268.0,D00-MT,0,0.7944180000000001,6,0,low,0.107563,Left,4,124522,36,Female,Married
142.0,D00-ENG,0,0.40005999999999997,2,0,low,0.369309,Left,3,127110,23,Female,Unmarried
275.0,D00-PD,0,0.781891,5,0,medium,0.153319,Left,4,120955,23,Female,Unmarried
307.0,D00-SS,0,0.9758680000000001,6,0,low,0.135755,Left,4,113250,40,Female,Married
146.0,D00-ENG,0,0.557437,2,0,medium,0.471105,Left,3,114748,23,Female,Unmarried
244.0,D00-UN,0,0.838858,6,0,medium,0.098135,Left,4,112923,47,Male,Married
255.0,D00-SS,0,0.965766,4,0,low,0.741425,Left,6,117995,24,Female,Unmarried
136.0,D00-ENG,0,0.46680699999999997,2,0,medium,0.37805,Left,3,122121,25,Female,Unmarried
181.0,D00-ENG,0,0.9211370000000001,2,0,medium,0.8944469999999999,Left,5,119451,26,Male,Unmarried
134.0,D00-IT,0,0.508337,2,0,medium,0.456376,Left,3,124194,22,Female,Unmarried
228.0,D00-SP,0,0.999017,4,0,medium,0.8253870000000001,Left,5,114099,22,Male,Unmarried
157.0,D00-IT,0,0.49647399999999997,2,0,low,0.439862,Left,3,124157,24,Female,Unmarried
154.0,D00-FN,0,0.7247044787878789,2,0,medium,0.449009,Left,3,118172,22,Female,Unmarried
266.0,D00-ENG,1,0.857333,6,0,low,0.107394,Left,4,124766,52,Female,Married
140.0,D00-SS,0,0.470909,2,0,low,0.375037,Left,3,116873,37,Male,Married
283.0,D00-SP,0,0.813192,6,0,medium,0.0790388,Left,5,122717,33,Female,Married
307.0,D00-IT,0,0.905708,7,0,low,0.125275,Left,4,111323,48,Male,Married
269.0,D00-SS,0,0.961684,5,0,medium,0.723119,Left,5,114089,46,Male,Married
165.0,D00-SP,0,0.826183,6,0,low,0.509311,Left,6,112629,31,Female,Married
288.0,D00-SP,0,0.9574959999999999,6,0,medium,0.06848839999999999,Left,4,115500,33,Female,Married
257.0,D00-ENG,0,0.9545459999999999,5,0,medium,0.824469,Left,5,122570,23,Female,Unmarried
279.0,D00-ENG,0,0.97356,6,0,low,0.147722,Left,4,124711,40,Female,Married
258.0,D00-SP,0,0.94184,5,0,low,0.909107,Left,5,122095,25,Female,Unmarried
284.0,D00-SS,0,0.9260520000000001,6,0,low,0.0840148,Left,4,113351,46,Female,Married
236.0,D00-SS,0,0.892227,5,0,low,0.8697530000000001,Left,5,123220,25,Female,Unmarried
156.0,D00-ENG,0,0.427001,2,0,low,0.49428500000000003,Left,3,115417,24,Female,Unmarried
249.0,D00-ENG,0,0.814469,5,0,low,0.7138439999999999,Left,5,125904,22,Female,Unmarried
192.0,D00-FN,0,1.0,4,0,low,0.198123,Left,4,124465,24,Female,Unmarried
146.0,D00-SP,0,0.44670699999999997,2,0,low,0.396179,Left,3,115254,24,Female,Unmarried
301.0,D00-IT,0,0.8160229999999999,6,0,medium,0.0735235,Left,5,115638,40,Female,Married
144.0,D00-FN,0,0.46974499999999997,2,0,low,0.38487899999999997,Left,3,127161,24,Female,Unmarried
154.0,D00-SS,0,0.710672301578354,2,0,low,0.420521,Left,3,114108,22,Female,Unmarried
279.0,D00-SS,0,0.8322459999999999,6,0,low,0.05033680000000001,Left,4,121046,38,Female,Married
149.0,D00-SP,0,0.579038,2,0,low,0.41761099999999995,Left,3,127338,22,Female,Unmarried
136.0,D00-ENG,0,0.48811400000000005,2,0,low,0.393449,Left,3,121149,23,Female,Unmarried
282.0,D00-ENG,0,0.8557899999999999,6,0,medium,0.131401,Left,4,122464,45,Female,Married
151.0,D00-ENG,0,0.722725376662377,2,0,low,0.419818,Left,3,127269,25,Female,Unmarried
287.0,D00-SS,0,0.821559,5,0,low,0.145731,Left,4,119538,23,Female,Unmarried
127.0,D00-SP,1,0.532574,2,0,low,0.397773,Left,3,123276,24,Female,Unmarried
132.0,D00-PR,0,0.48555699999999996,2,0,low,0.44578900000000005,Left,3,126260,22,Female,Unmarried
286.0,D00-SS,0,0.864143,7,0,low,0.0967901,Left,4,122641,26,Female,Married
286.0,D00-SP,0,0.84759,6,0,low,0.08645510000000001,Left,4,128130,29,Female,Married
148.0,D00-MT,1,0.48607,2,0,low,0.35793400000000003,Left,3,116753,25,Female,Unmarried
245.0,D00-SP,0,0.944478,5,0,medium,0.9207709999999999,Left,5,129529,23,Female,Unmarried
264.0,D00-ENG,0,0.875616,6,0,medium,0.06359479999999999,Left,4,125654,27,Female,Married
272.0,D00-ENG,0,0.804361,5,0,medium,0.845383,Left,6,112942,24,Female,Unmarried
257.0,D00-SS,0,0.9710110000000001,5,0,low,0.829357,Left,6,123989,22,Female,Unmarried
253.0,D00-SS,0,0.850341,6,0,medium,0.11238599999999999,Left,4,120746,43,Female,Married
275.0,D00-SP,0,0.803078,7,0,medium,0.13881400000000002,Left,4,122893,38,Female,Married
247.0,D00-SS,0,0.587022,2,0,medium,0.0951208,Left,4,117383,25,Male,Unmarried
131.0,D00-SS,0,0.520728,2,0,low,0.413425,Left,3,121681,23,Female,Unmarried
140.0,D00-SS,0,0.45402,2,0,medium,0.334903,Left,3,118365,24,Female,Unmarried
267.0,D00-IT,0,0.785357,5,0,low,0.9270010000000001,Left,5,119515,22,Female,Unmarried
135.0,D00-SS,0,0.543421,2,0,low,0.423005,Left,3,115657,25,Male,Unmarried
250.0,D00-AD,0,0.9130809999999999,5,0,medium,0.17288900000000001,Left,4,114488,24,Female,Unmarried
258.0,D00-SP,0,0.9354959999999999,5,0,low,0.860482,Left,5,120295,23,Female,Unmarried
126.0,D00-TP,0,0.0,2,0,low,0.0,Left,1,115235,24,Female,Unmarried
148.0,D00-SS,0,0.5245340000000001,2,0,low,0.41135299999999997,Left,3,112782,23,Female,Unmarried
254.0,D00-SS,0,0.9067719999999999,5,0,low,0.768442,Left,6,116244,22,Female,Unmarried
269.0,D00-FN,0,0.931232,7,0,medium,0.141092,Left,4,122390,43,Female,Married
130.0,D00-FN,0,0.419646,2,0,low,0.386689,Left,3,113346,24,Female,Unmarried
151.0,D00-SS,0,0.710672301578354,2,0,medium,0.32157399999999997,Left,3,118920,22,Female,Unmarried
148.0,D00-SS,0,0.525892,2,0,low,0.410287,Left,3,116048,23,Female,Unmarried
276.0,D00-FN,0,0.850814,7,0,low,0.06629550000000001,Left,4,126572,47,Female,Married
153.0,D00-SP,0,0.515227,2,0,low,0.338424,Left,3,123074,25,Female,Unmarried
147.0,D00-SS,0,0.494166,2,0,medium,0.480487,Left,3,111152,22,Female,Unmarried
152.0,D00-SS,0,0.500077,2,0,medium,0.373492,Left,3,111963,50,Male,Married
309.0,D00-ENG,0,0.901192,6,0,medium,0.134758,Left,4,112823,57,Male,Married
131.0,D00-UN,1,0.7176792874999995,2,0,medium,0.326496,Left,3,113714,24,Female,Unmarried
255.0,D00-IT,1,0.993674,4,0,low,0.937376,Left,5,123512,24,Female,Unmarried
232.0,D00-ENG,0,0.8816950000000001,5,0,low,0.881382,Left,5,121530,25,Female,Unmarried
245.0,D00-IT,0,0.919795,6,0,low,0.0921256,Left,4,121283,26,Female,Married
149.0,D00-SS,0,0.591047,2,0,low,0.47720799999999997,Left,3,126495,23,Female,Unmarried
130.0,D00-SS,0,0.710672301578354,2,0,low,0.357568,Left,3,118109,47,Female,Married
223.0,D00-SP,0,0.975591,4,0,low,0.742119,Left,6,114758,23,Female,Unmarried
155.0,D00-ENG,0,0.528359,2,0,medium,0.43828500000000004,Left,3,123446,23,Female,Unmarried
309.0,D00-SS,0,0.8637020000000001,6,0,medium,0.159876,Left,4,127385,37,Female,Married
150.0,D00-UN,0,0.5594,2,0,low,0.44426400000000005,Left,3,127519,22,Female,Unmarried
267.0,D00-PD,0,1.0,4,0,low,0.82105,Left,5,126598,23,Female,Unmarried
239.0,D00-SP,0,0.8539450000000001,5,0,low,0.863081,Left,5,114078,24,Female,Unmarried
140.0,D00-IT,0,0.462999,2,0,low,0.351448,Left,3,121547,23,Female,Unmarried
274.0,D00-SP,0,0.754134,6,0,medium,0.0671842,Left,4,110267,48,Female,Married
219.0,D00-SS,0,0.833569,5,0,low,0.8451790000000001,Left,5,122877,24,Female,Unmarried
292.0,D00-ENG,0,0.771532,6,1,low,0.0644347,Left,4,112342,27,Male,Unmarried
254.0,D00-SS,0,1.0,5,0,low,0.787197,Left,5,114883,35,Male,Married
140.0,D00-SS,0,0.45007600000000003,2,0,low,0.355018,Left,3,113755,25,Female,Unmarried
227.0,D00-SS,0,0.803558,5,0,low,0.722984,Left,5,117114,26,Female,Married
285.0,D00-SP,0,0.95014,6,0,medium,0.0739388,Left,4,120605,32,Female,Married
267.0,D00-SS,0,0.836857,6,0,medium,0.105868,Left,4,129272,33,Female,Married
130.0,D00-SP,1,0.835096,5,0,medium,0.949832,Left,4,116570,25,Female,Unmarried
277.0,D00-SS,1,0.715454,4,0,medium,0.17447000000000001,Left,5,127666,24,Female,Unmarried
181.0,D00-ENG,0,0.967347,2,0,medium,0.876393,Left,5,116956,22,Female,Unmarried
147.0,D00-MT,0,0.49836899999999995,2,0,low,0.374465,Left,3,122511,23,Female,Unmarried
160.0,D00-SS,0,0.47179099999999996,2,0,medium,0.40666399999999997,Left,3,113306,22,Female,Unmarried
181.0,D00-ENG,0,0.943981,2,0,medium,0.882976,Left,5,111490,33,Male,Married
244.0,D00-SS,0,0.8071189999999999,5,0,low,0.730152,Left,6,124315,25,Female,Unmarried
159.0,D00-SS,0,0.411814,2,0,medium,0.37924,Left,3,117902,24,Female,Unmarried
219.0,D00-PD,0,0.959888,4,0,medium,0.876391,Left,6,110153,22,Female,Unmarried
246.0,D00-SS,0,0.936701,4,0,low,0.8239799999999999,Left,5,121726,22,Female,Unmarried
282.0,D00-ENG,0,0.898122,7,0,low,0.0603294,Left,5,123956,52,Female,Married
250.0,D00-PD,0,0.850327,7,0,low,0.074683,Left,4,124929,30,Female,Married
152.0,D00-PD,0,0.5555770000000001,2,0,medium,0.500259,Left,3,118942,48,Female,Married
290.0,D00-SP,0,0.858684,6,0,low,0.0963616,Left,4,118660,24,Male,Unmarried
254.0,D00-SS,1,0.938549,6,0,medium,0.167459,Left,4,120272,51,Female,Married
146.0,D00-IT,0,0.494594,2,0,medium,0.36504000000000003,Left,3,126890,22,Female,Unmarried
142.0,D00-PD,0,0.7195233438320212,2,0,low,0.40923400000000004,Left,3,129277,22,Female,Unmarried
157.0,D00-SP,0,0.415876,2,0,medium,0.41962200000000005,Left,3,111506,23,Female,Unmarried
139.0,D00-MN,0,0.561264,4,1,low,0.815411,Left,3,128233,23,Female,Unmarried
140.0,D00-UN,0,0.5094890000000001,2,0,low,0.407935,Left,3,114022,24,Female,Unmarried
136.0,D00-UN,0,0.51754,2,0,medium,0.423279,Left,3,117850,25,Female,Unmarried
65.0,D00-TP,0,0.0,1,0,high,0.0,Left,1,122769,24,Female,Unmarried
140.0,D00-PD,0,0.43962799999999996,2,0,low,0.472785,Left,3,110334,33,Male,Married
145.0,D00-SS,0,0.523354,2,0,low,0.39056799999999997,Left,3,122196,23,Female,Unmarried
306.0,D00-SP,0,0.791676,6,0,low,0.143209,Left,4,114732,37,Female,Married
153.0,D00-PD,0,0.493435,2,0,medium,0.492123,Left,3,127663,23,Female,Unmarried
256.0,D00-SP,0,0.973377,5,0,low,0.8606729999999999,Left,5,115161,25,Female,Unmarried
129.0,D00-PD,0,0.528489,2,0,low,0.43550900000000003,Left,3,118332,26,Male,Unmarried
156.0,D00-ENG,0,0.5333399999999999,2,0,low,0.35342399999999996,Left,3,113683,25,Female,Unmarried
249.0,D00-ENG,0,0.81377,5,0,medium,0.532542,Left,4,123002,23,Female,Unmarried
279.0,D00-PR,0,0.899495,7,0,medium,0.110324,Left,4,128007,51,Female,Married
267.0,D00-ENG,0,0.88944,5,0,medium,0.856007,Left,5,114607,25,Female,Unmarried
149.0,D00-SS,0,0.49204799999999993,2,0,low,0.400385,Left,3,111426,22,Female,Unmarried
257.0,D00-FN,0,1.0,4,0,medium,0.865131,Left,5,112922,23,Female,Unmarried
148.0,D00-SS,0,0.44836800000000004,2,0,low,0.506267,Left,3,128121,25,Female,Unmarried
259.0,D00-FN,0,0.811918,5,0,low,0.9130809999999999,Left,5,122494,24,Female,Unmarried
133.0,D00-SS,0,0.540028,2,0,low,0.445792,Left,3,129968,25,Female,Unmarried
155.0,D00-IT,0,0.7195245440329218,2,0,low,0.375834,Left,3,119953,22,Female,Unmarried
233.0,D00-SP,1,0.773724,4,0,low,0.851413,Left,4,120814,23,Female,Unmarried
155.0,D00-SP,0,0.537898,2,0,low,0.345641,Left,3,111268,25,Female,Unmarried
137.0,D00-MT,0,0.499224,2,0,medium,0.43153500000000006,Left,3,122098,22,Female,Unmarried
293.0,D00-MT,0,0.8545790000000001,6,0,medium,0.054549099999999996,Left,5,117626,26,Female,Married
148.0,D00-SP,0,0.500283,2,0,low,0.43143100000000006,Left,3,114930,24,Female,Unmarried
152.0,D00-SS,0,0.48698,2,0,medium,0.33034,Left,3,110332,23,Male,Unmarried
147.0,D00-SS,0,0.568631,2,0,medium,0.394789,Left,3,115320,51,Male,Married
132.0,D00-PD,0,0.7195233438320212,2,0,low,0.415451,Left,3,124713,24,Female,Unmarried
129.0,D00-ENG,0,0.513554,2,0,medium,0.47798900000000005,Left,3,116399,25,Female,Unmarried
264.0,D00-ENG,0,0.806329,6,0,low,0.13081199999999998,Left,4,127255,39,Female,Married
147.0,D00-SS,0,0.710672301578354,2,0,medium,0.403552,Left,3,129295,24,Female,Unmarried
308.0,D00-UN,0,0.899341,7,0,medium,0.0871585,Left,5,126051,46,Female,Married
297.0,D00-UN,0,0.845922,6,0,medium,0.10895099999999999,Left,4,114153,39,Female,Married
158.0,D00-SP,0,0.524137,2,0,medium,0.450892,Left,3,112651,22,Female,Unmarried
153.0,D00-SP,0,0.7231704095688735,2,0,low,0.38378,Left,3,112749,22,Female,Unmarried
256.0,D00-SS,0,0.8650610000000001,4,0,high,0.934527,Left,5,112605,34,Male,Married
257.0,D00-UN,0,0.664783,4,0,low,0.10920099999999999,Left,3,112817,44,Female,Married
135.0,D00-SS,0,0.547706,2,0,low,0.506959,Left,3,123250,23,Female,Unmarried
309.0,D00-ENG,0,0.8982870000000001,6,0,medium,0.0777053,Left,4,126387,41,Female,Married
244.0,D00-UN,0,0.803782,7,0,medium,0.162268,Left,5,115710,40,Female,Married
135.0,D00-SS,0,0.475386,2,0,low,0.426055,Left,3,127613,24,Female,Unmarried
257.0,D00-SS,0,0.9096120000000001,5,0,low,0.834201,Left,5,122594,23,Female,Unmarried
271.0,D00-SS,0,0.987592,6,0,low,0.135684,Left,4,114297,45,Male,Married
228.0,D00-SS,0,0.9530120000000001,4,0,low,0.896019,Left,5,124577,22,Female,Unmarried
159.0,D00-SS,0,0.563008,2,0,low,0.43355600000000005,Left,3,117532,23,Female,Unmarried
134.0,D00-ENG,0,0.763889,4,0,low,0.478137,Left,3,114306,48,Male,Married
233.0,D00-UN,0,1.0,5,0,medium,0.957468,Left,5,118010,46,Male,Married
222.0,D00-PD,0,0.914559,5,0,low,0.89439,Left,6,112889,29,Male,Unmarried
229.0,D00-UN,0,0.96636,4,0,medium,0.869165,Left,6,125563,25,Female,Unmarried
145.0,D00-ENG,0,0.5241359999999999,2,0,low,0.497612,Left,3,125146,25,Female,Unmarried
302.0,D00-IT,0,0.854676,7,0,medium,0.0502464,Left,5,128136,27,Female,Married
296.0,D00-SS,0,0.7857430000000001,7,0,low,0.0668704,Left,4,126995,28,Female,Married
155.0,D00-UN,0,0.529512,2,0,medium,0.441061,Left,3,126357,22,Female,Unmarried
281.0,D00-SS,0,0.682387,6,0,medium,0.161742,Left,5,121717,38,Female,Married
131.0,D00-SP,0,0.530691,2,0,medium,0.42033100000000007,Left,3,128945,24,Female,Unmarried
142.0,D00-UN,0,0.7176792874999995,2,0,medium,0.42565699999999995,Left,3,114170,25,Female,Unmarried
217.0,D00-SS,0,0.9567389999999999,4,0,medium,0.8838809999999999,Left,5,121533,22,Female,Unmarried
138.0,D00-FN,0,0.802477,4,0,medium,0.492287,Left,3,129577,22,Female,Unmarried
261.0,D00-SS,0,0.8577889999999999,5,0,low,0.802307,Left,5,125110,23,Female,Unmarried
274.0,D00-SS,0,0.768977,6,0,low,0.109097,Left,4,110349,30,Female,Married
156.0,D00-FN,0,0.51375,2,0,high,0.35609,Left,3,126699,24,Female,Unmarried
135.0,D00-SS,0,0.485912,2,0,low,0.47448,Left,3,115615,25,Female,Unmarried
219.0,D00-SS,0,0.9590690000000001,4,0,low,0.823709,Left,5,113883,23,Female,Unmarried
227.0,D00-SS,1,0.8125060000000001,5,0,medium,0.793791,Left,5,117878,23,Female,Unmarried
160.0,D00-SS,1,0.49538999999999994,2,1,low,0.5133840000000001,Left,3,120356,24,Female,Unmarried
135.0,D00-FN,0,0.467866,2,0,medium,0.398806,Left,3,114151,52,Male,Married
310.0,D00-ENG,0,0.75105,6,0,medium,0.06373619999999999,Left,4,129084,54,Female,Married
255.0,D00-ENG,0,0.986099,6,0,low,0.166139,Left,4,118288,43,Female,Married
262.0,D00-SS,0,0.8909309999999999,5,0,medium,0.831463,Left,6,110709,22,Female,Unmarried
296.0,D00-ENG,0,0.9768620000000001,7,0,low,0.10880999999999999,Left,4,121934,36,Female,Married
149.0,D00-SS,0,0.517206,2,0,low,0.396555,Left,3,119386,22,Female,Unmarried
257.0,D00-ENG,0,0.963915,5,0,medium,0.912589,Left,5,118353,25,Female,Unmarried
241.0,D00-SS,0,1.0,5,0,low,0.719759,Left,5,128677,24,Female,Unmarried
150.0,D00-SP,0,0.542705,2,0,low,0.485358,Left,3,110778,25,Female,Unmarried
131.0,D00-SS,0,0.571701,2,0,low,0.33065300000000003,Left,3,126138,25,Female,Unmarried
262.0,D00-ENG,1,0.913076,6,0,low,0.10363800000000001,Left,4,125520,45,Female,Married
278.0,D00-SS,0,0.862237,7,0,low,0.0979844,Left,4,128971,52,Female,Married
158.0,D00-UN,0,0.48185100000000003,2,0,low,0.40215500000000004,Left,3,118181,25,Male,Unmarried
232.0,D00-PD,0,0.99044,4,0,medium,0.905487,Left,5,122542,24,Female,Unmarried
307.0,D00-SP,0,0.908472,5,0,low,0.164183,Left,4,118776,22,Female,Unmarried
244.0,D00-UN,0,0.782324,7,0,medium,0.133849,Left,5,113097,45,Female,Married
